Feature ID	Taxon	Confidence
e3adc6ed3294e372d889e3228f32c2fd	D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Thermales;D_4__Thermaceae;D_5__Meiothermus	0.9999999970018166
3f81478ea172f608b90a002f7450d341	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__marine metagenome	0.7928303107215776
f0cc9e13d8a1ca8173aed64714c98594	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__Actinomarinaceae;D_5__Candidatus Actinomarina	0.9999999999999883
51bf004c076a6fbdbc5b92214d782f92	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Psychrobacter	0.9990875678217487
706979287e86d27c8e7eafd49735ab85	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999858782511
12d5a5d2a117dccd19624c667cc61810	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae	0.9999998492006791
86937ca747c3702f039ca33845c9786d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9975596649469993
02982ee1ccf47f1fca9a51c2713893e6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999998118539273
d62dec49104cdc349ca51c3abdc38a21	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__Actinomarinaceae;D_5__Candidatus Actinomarina	0.999999999999981
1b98ff40a4c6ee14a935138cca81cfe6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9971726617100052
318f8ab675a5d10f4d96ed36c09d982a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Marivivens;D_6__Ruegeria sp.	0.9787734293028073
fe2e35df607412dd727216694cd1f522	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999973442264
173ddd8a4a6ed511010147053469705a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__HIMB11	0.8525012050158333
f30c09dd0f802c8d93b603808b2c6c19	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9798420664949835
e13631d48747723b076243978c2cb27f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__OM60(NOR5) clade	0.9999972503609469
5f00647090f8a778f06aceea1d376a74	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Marinomonadaceae;D_5__Marinomonas	0.99959659810764
80a1f1a6ff15a63ddb6180b1a30ab871	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9999974176152997
5deaec78720068cc1ecb3b74a70573f0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Pseudooceanicola;D_6__uncultured bacterium	0.8007853480133621
3eeabd0c8fea5d13212e2bdaa01a39b6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999992825022006
20469d20fbe7c62d33f8ca2934905ec2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster	0.9781042643135568
7f1f11c7081dc253e93876b365af124b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9999059215159541
a2fc822e21f2f397b26968fa27374ac3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Planktomarina	0.9055841894765881
e3edc19603724ba20a85ef9772e3dbbb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999997920411
f4b2a72a73d399274044214b37083509	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Thalassobius;D_6__uncultured bacterium	0.8976760017399317
e7f06a3280e4df89e09ea8e5d8e9d244	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS2b marine group	0.9890569422502563
379a1118373078fbc288323dde2fc005	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.999998681357267
5b39dcf7abdd06aba01fdadf167dc2f0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9933714362182507
9091e92d6261cfe2a14818bfd051fa69	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Oleispira;D_6__uncultured bacterium	0.9716976287567735
cfdf156f10c70dbd2119de9a9ffa1de7	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group;D_6__uncultured Bacteroidetes bacterium	0.8172477049410518
cfbaccc072220496e8900d27f9c0139f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__Pseudoalteromonas	0.9999951295288323
9949c349721086f6ed7558a626667a82	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola	0.9999962299370992
9a7f34406ad58f643b6b908f76c20883	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade	0.9982218759459228
3373c0e821dee40492dc0ffee8452e19	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999764105308
df229d4e9e8d2311bb1a47c67d79d2a0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured gamma proteobacterium KTc1112;D_5__uncultured gamma proteobacterium KTc1112;D_6__uncultured gamma proteobacterium KTc1112	0.8598106499601852
7ac78fff6ea4eef72f02fe41f5693b1d	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group	0.9808964965211949
66a0f061159a47f19ce5f81d7c0f42d2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group	0.9999999998524334
932ab1c4096a5c9181f7566040095849	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Erythrobacter	0.7776752196848686
9d14ce7ffb1724f5c0db4b75baef37aa	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae	0.9999971170868378
4fa31b3e868c18532a582f9c1201bd6b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.999999999369748
81853eb064d9b554f639db74204c640f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Sulfitobacter	0.9652795060222704
41c2c16f5e7f49a59dd131e853789c77	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15	0.9999996277269961
897d9598f25935990920460dc6497058	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group	0.9999603789591331
914b7ef0febcddf0787d1b293094b2a1	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Rubripirellula	0.9820846393522719
dfc47a14ac564a53bfda31993a84fa32	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999953728244
2958c4c10d97bb35bc41f0e45e919206	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999974928167
916b3e743a56044a297976e97d733ba4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__HIMB11	0.7275239269411296
a6bc05e3c5ff1a61ac60997ebd2ec14f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__OM60(NOR5) clade	0.9999229733463838
0a6b40cfb1807890e873f52b0371755f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade	0.9999604292293576
d1c69925e33285c34a4f103d1035d242	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Anoxybacillus	0.9999953399770857
31b87175aebb470912ad287793c0bc87	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Silicimonas;D_6__uncultured alpha proteobacterium	0.8917101047024432
41ec67c0bae54600a254e6149226faeb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Thalassococcus;D_6__uncultured bacterium	0.7052867825316912
b38eaabcd224c5554c5c0f26626010c1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Litoribacillus;D_6__gamma proteobacterium 25	0.9078957765412474
0c87dd3732a821cdc4e96ae13eee88cc	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__marine metagenome;D_3__marine metagenome;D_4__marine metagenome;D_5__marine metagenome;D_6__marine metagenome	0.976545280735761
06d217843bce36366063fe39bf6bb673	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio	0.9337709355541979
52fb99370fbcfdb69cb47e814ee657c7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Aestuariibacter	0.9993953273161522
854d8e0dc940aae3723bbbc7abfa34d3	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__marine metagenome;D_3__marine metagenome;D_4__marine metagenome;D_5__marine metagenome;D_6__marine metagenome	0.9916167551241197
3f6f627fe1866594c702b5125996bb01	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9999294572141888
0e663c9a8f8d2066d4bfbeb0664d2231	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Oleibacter	0.9931261915785787
993e64f0d1253e1ddf76010b8055c26c	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopelagicus;D_6__marine metagenome	0.7374491617963678
9b107ced89d38299d41e5163d7d067ba	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Alteromonas	0.966788152839868
892e66e9c2ef6c8da72151cda0345655	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Tropicibacter;D_6__Tropicibacter multivorans	0.9903393546429016
6d0a984a361544ffdb1273fdd669bcab	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Sulfitobacter	0.96436296691118
679a52bc0cd2debf5f939ae7a42a3e93	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;D_5__metagenome;D_6__metagenome	0.9964375147848359
ba21e53d0dcd39db611d23a625151e9f	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Formosa	0.9977740755133588
8142b70c76ac8dde71a8546c7d896d0d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group	0.9999992952596766
9d66fa150a8850d31e1e86aeb6184a12	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae	0.9999990262770121
4921633adfb3a25f1028018182b452e9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9556114738990226
b9c78501edd2561899a3d97e1e379edd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9999797308824514
900d504068d0040b9da38d1be1373336	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Blastopirellula;D_6__uncultured planctomycete	0.7288192758878038
2528fe701661cbc65d23956bdfc8470a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999993571461
568f3b96611d647ce6cdba5ecc58a2fc	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Synechococcus CC9902	0.935754731011272
5b95f7bcf1481472b56215c9ff2557ff	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999997582324278
3bc99a42399aa6da3cbf5723bb19b6db	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9999999325343683
ee66c24e58221b466c4a89e914abd4c1	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group	0.9999792151648962
55a85601abfae1c39378ec7fcdf8500c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Blastomonas;D_6__uncultured bacterium	0.8293737399914787
12b08ca6ac1cc833d272ffe8f21e94d2	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola	0.9999984818594143
3aabea25edbcd3f920e863cc578f537f	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group	0.9948129432753897
c80f528d858ffe4ec66dc1a5585b3912	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Amylibacter	0.9999769352538057
9a69bb61dba6e6d17ce2d3baa39033c8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium	0.771357634658886
bd1d0cd2d2203285ddc3a07c93d62fdb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999974316689
eb2f98f7929407180f6e15e0c58e5f03	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Alteromonas	0.8483293291038916
a10cd2bb008050fd41aff4825c76a72b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;D_6__Ruegeria mobilis	0.7815673006974744
d38392c4fce7cf690aca29125636beb4	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15	0.9999988746614972
992b2308c1e5fb262dd6f2612eb11492	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured gamma proteobacterium HF0070_25G02;D_5__uncultured gamma proteobacterium HF0070_25G02;D_6__uncultured gamma proteobacterium HF0070_25G02	0.8986270815482514
65609b172e64b09aa0df24fe18b54eeb	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Vulcaniibacterium;D_6__uncultured bacterium	0.9976835426605247
b2abd5d985918b010ec1847e8fa85bbe	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9999655129170435
6da38b5a43d20a6167092bcc4f6431c9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__OM60(NOR5) clade	0.9997945122513447
1eb5ba48c155bf5f95c54f3b781b68d5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Halomonas	0.9650379905843622
1ee8882983386a6d828c4b2dfe0e3141	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999999997357087
292f66cb8fc1471184c04adf92f8601e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	0.7710518111859245
170bf75a6feef526609e4d647b12fe3c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	0.7209145560318201
001baa3558eea2d0c1ccf01c9c466cb8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae	0.999999782040881
a7feff3dd6f9cb94729e68fd2e421874	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio	0.9667058873987826
7b422bf95f5912db419aacf8b3ee5bc3	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Mesoflavibacter	0.9929693946695983
881bc4f856ab1bebc278fd51a7b21fb8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	0.9999999810678857
1176c34c30d329c2a0ecc5ddea5ed7c0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Thalassolituus	0.9601709681660118
6ab38089b4c56289834c02163d31b4be	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Aliiglaciecola;D_6__uncultured bacterium	0.9999521820374704
5a794f40d5f5a23cc39d3c1a90b957a9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Formosa	0.9366705751765182
19e982c5b68a94114f23ee6256aacd29	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.9999727967349658
41ce4f6cb02cc0822182b73a6c408e6f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__uncultured;D_6__uncultured marine bacterium	0.9935985064997204
1c2d5c3a2d9f4a06e9b4571870b0aee2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__PS1 clade	0.9996928107870464
2c64903ccd392fc877238b93b052a83f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I	0.9994043836820274
90dd42d8d1cb36ab225f31dd5acc2345	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Stenotrophomonas	0.9971397150052407
c8702e71765bab402fdb78836e2160bc	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Litoribacillus;D_6__gamma proteobacterium 25	0.9907045228005514
1ae99ac7df127b6ea2a3626babdaff54	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9980249094817977
29c0c03cd207841a235f42b85b22a37a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__Psychrosphaera;D_6__uncultured bacterium	0.7076436669905093
c931640c7464679a82cda372f7cdc3e7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Thalassotalea;D_6__Thalassotalea loyana	0.7104495119539409
42cde2d0b4b431ec3e7807f130f94e5d	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.8256770025150618
40499b55227ae490bf0b3e88bd826302	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__Pseudoalteromonas;D_6__Pseudoalteromonas luteoviolacea	0.8084657867338138
b1fcb174c9eb6efe872a6667dc5bcc40	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Salinirepens;D_6__uncultured Bacteroidetes bacterium	0.7455860728585479
75261baa146eb4cad01ae31cf7565071	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Alteromonas;D_6__unidentified marine bacterioplankton	0.8501106970609172
57e284abae8bcf67f4faf8a926fc9cec	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__OM43 clade	0.9735513528831833
